Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Hematoxylin OD mean	Nucleus: Hematoxylin OD sum	Nucleus: Hematoxylin OD std dev	Nucleus: Hematoxylin OD max	Nucleus: Hematoxylin OD min	Nucleus: Hematoxylin OD range	Nucleus: Eosin OD mean	Nucleus: Eosin OD sum	Nucleus: Eosin OD std dev	Nucleus: Eosin OD max	Nucleus: Eosin OD min	Nucleus: Eosin OD range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Hematoxylin OD mean	Cell: Hematoxylin OD std dev	Cell: Hematoxylin OD max	Cell: Hematoxylin OD min	Cell: Eosin OD mean	Cell: Eosin OD std dev	Cell: Eosin OD max	Cell: Eosin OD min	Cytoplasm: Hematoxylin OD mean	Cytoplasm: Hematoxylin OD std dev	Cytoplasm: Hematoxylin OD max	Cytoplasm: Hematoxylin OD min	Cytoplasm: Eosin OD mean	Cytoplasm: Eosin OD std dev	Cytoplasm: Eosin OD max	Cytoplasm: Eosin OD min	Nucleus/Cell area ratio
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1971.3	1487.8	24.48	20.3386	0.7437	8.1312	3.8732	0.8814	0.3616	99.4267	0.1279	0.6198	0.1013	0.5185	0.2364	65.0146	0.0388	0.3241	0.139	0.1851	81	34.5079	0.8548	13.3116	8.5059	0.7824	0.1334	0.1812	0.6198	-0.126	0.2906	0.0551	0.4232	0.139	0.0337	0.0857	0.2851	-0.126	0.3142	0.0432	0.4232	0.1673	0.3049
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1689.6	1488.3	23.85	21.5723	0.644	6.9794	5.7768	0.6489	0.0892	23.8943	0.0564	0.2124	-0.0199	0.2322	0.1074	28.7896	0.0863	0.2462	-0.0523	0.2984	88.29	37.2734	0.7986	13.0769	10.2932	0.6523	0.0056	0.0672	0.2124	-0.0844	0.1221	0.0753	0.2638	-0.0523	-0.0257	0.0377	0.077	-0.0844	0.1277	0.07	0.2638	-0.0356	0.2704
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1874.4	1487.3	22.05	22.6506	0.5401	9.3381	3.9797	0.9197	0.1862	46.3553	0.0655	0.3266	0.037	0.2896	0.3276	81.5675	0.0328	0.3997	0.2343	0.1654	98.73	37.6631	0.8746	14.3926	9.3832	0.7664	0.0641	0.1072	0.3266	-0.1417	0.3122	0.0913	0.4535	-0.0629	0.0285	0.0893	0.3189	-0.1417	0.3077	0.1019	0.4535	-0.0629	0.2242
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1888.4	1487.5	11.79	12.8431	0.8982	4.6606	3.5952	0.5433	0.3082	40.6777	0.0602	0.4567	0.1549	0.3018	0.2196	28.9896	0.0406	0.3232	0.1228	0.2004	29.88	21.5929	0.8053	8.1768	5.4709	0.7914	0.197	0.11	0.4567	-0.0362	0.2429	0.0546	0.3762	0.1228	0.1248	0.0659	0.2713	-0.0362	0.258	0.0573	0.3762	0.1274	0.3954
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1995.7	1488.9	36.36	23.6351	0.8179	8.3423	5.6865	0.6792	0.6254	251.4036	0.1661	0.9932	0.2314	0.7618	0.0819	32.9358	0.0848	0.3175	-0.191	0.5084	74.79	34.26	0.8007	12.7296	8.0073	0.7242	0.3626	0.3031	0.9932	-0.1095	0.1251	0.0957	0.3274	-0.191	0.1185	0.1667	0.7617	-0.1095	0.1652	0.0876	0.3274	-0.0904	0.4812
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2073.7	1489	28.08	20.0238	0.8801	6.9765	5.1397	0.6642	0.6022	189.7051	0.1818	0.9935	0.259	0.7345	0.1014	31.9324	0.0695	0.2409	-0.123	0.3639	69.93	32.5988	0.8269	12.2722	7.7782	0.7985	0.2841	0.3001	0.9935	-0.1292	0.1823	0.1042	0.3958	-0.123	0.0681	0.1151	0.4147	-0.1292	0.2372	0.0864	0.3958	-0.0394	0.4003
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1712.9	1489.9	13.14	13.8367	0.8625	5.6246	3.0858	0.8221	0.4298	63.6074	0.2332	0.8662	0.0374	0.8287	0.1274	18.8623	0.0702	0.292	-0.0216	0.3136	62.1	28.3457	0.9712	9.3881	8.4	0.3321	0.0659	0.2246	0.8662	-0.1161	0.1679	0.07	0.3543	-0.0216	-0.0331	0.0598	0.2717	-0.1161	0.179	0.0658	0.3543	-0.0106	0.2036
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1722.5	1488.4	17.64	16.1439	0.8505	6.0083	3.6226	0.8115	0.7266	143.8719	0.3661	1.4805	-0.0289	1.5094	0.0564	11.1584	0.1246	0.3543	-0.2714	0.6257	63	30.5673	0.8473	10.7869	7.7875	0.6431	0.1775	0.399	1.4805	-0.1302	0.1663	0.1178	0.381	-0.2714	-0.0373	0.0695	0.2852	-0.1302	0.2093	0.0817	0.381	-0.0601	0.273
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1844	1491.2	19.08	17.1856	0.8118	6.306	4.3615	0.7061	0.2081	45.5648	0.0584	0.3564	0.0603	0.2961	0.2212	48.4381	0.0316	0.2881	0.1387	0.1495	81.18	33.4852	0.9098	12.0271	9.051	0.6615	0.1129	0.0828	0.3564	-0.1102	0.2374	0.0491	0.3592	0.0527	0.0824	0.0642	0.2244	-0.1102	0.2426	0.0524	0.3592	0.0527	0.2382
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1978.3	1491.3	27	20.6182	0.7981	8.134	4.0162	0.8705	0.5046	152.3801	0.182	1.0114	0.1598	0.8516	0.1829	55.2245	0.0526	0.2858	0.0051	0.2806	67.41	33.2168	0.7677	12.1909	6.984	0.8406	0.2481	0.2568	1.0114	-0.1256	0.241	0.0711	0.3814	0.0051	0.0764	0.1197	0.3285	-0.1256	0.28	0.053	0.3814	0.1149	0.3977
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2060.4	1490.2	26.01	19.2113	0.8856	6.6882	5.3966	0.5477	0.4342	127.2284	0.1486	0.7921	0.1467	0.6455	0.1997	58.5	0.0719	0.3447	-0.1212	0.4658	85.05	34.4124	0.9025	12.0477	9.6167	0.5184	0.1738	0.2143	0.7921	-0.1376	0.25	0.0937	0.4328	-0.1212	0.0574	0.1128	0.4824	-0.1376	0.2725	0.0937	0.4328	-0.0417	0.3032
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2102.4	1490.9	21.15	18.1049	0.8108	7.3389	3.6	0.8658	0.3005	72.7302	0.1004	0.5042	0.0496	0.4546	0.1975	47.7888	0.0454	0.321	0.1013	0.2197	90.63	35.5383	0.9018	13.1596	9	0.7438	0.0776	0.1532	0.5042	-0.1357	0.2673	0.0668	0.4424	0.1013	0.0075	0.0845	0.3045	-0.1357	0.2893	0.0566	0.4424	0.114	0.2335
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1855	1491.8	29.07	20.1481	0.8999	7.1784	5.3887	0.6496	0.6909	224.5333	0.2051	1.1285	0.3025	0.826	0.0334	10.8558	0.0949	0.2502	-0.2268	0.477	72.72	33.4616	0.8162	11.1625	9.4812	0.546	0.3457	0.3283	1.1285	-0.1073	0.151	0.1264	0.3752	-0.2268	0.1139	0.1344	0.4496	-0.1073	0.23	0.0715	0.3752	-0.0798	0.3925
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2023.7	1494.1	40.77	30.6862	0.5441	10.8995	6.1905	0.8613	0.4158	189.1969	0.1832	0.8248	0.0561	0.7686	0.1381	62.8312	0.0983	0.3268	-0.1643	0.4911	126.9	45.5562	0.7684	16.3547	12.0756	0.5905	0.1639	0.2174	0.8248	-0.1277	0.2528	0.1063	0.4357	-0.1643	0.0444	0.0968	0.3739	-0.1277	0.3072	0.0536	0.4357	0.0155	0.3199
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2212.5	1491.2	19.26	16.7522	0.8624	5.6961	4.3123	0.631	0.4885	103.5614	0.0959	0.7093	0.2521	0.4572	0.124	26.2924	0.0592	0.2591	-0.0689	0.328	52.47	27.0168	0.9033	9.1085	7.9164	0.1567	0.2927	0.1885	0.7093	-0.0941	0.1957	0.0824	0.3724	-0.0689	0.1823	0.1287	0.5354	-0.0941	0.2361	0.064	0.3724	0.0267	0.3575
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2187.5	1492.7	31.5	25.2907	0.6189	7.9533	6.5852	0.5996	0.4024	141.2377	0.1341	0.6837	0.1371	0.5466	0.2043	71.7074	0.0562	0.3426	0.0762	0.2664	95.67	38.9995	0.7904	13.9532	10.1009	0.7581	0.1725	0.2018	0.6837	-0.1229	0.2506	0.0777	0.4225	0.0597	0.0593	0.1145	0.4613	-0.1229	0.2734	0.0767	0.4225	0.0597	0.3264
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2225	1492	13.86	13.9461	0.8955	5.2081	3.3541	0.7422	0.4247	67.1095	0.1313	0.768	0.1596	0.6083	0.112	17.6896	0.1092	0.2572	-0.1832	0.4404	49.41	26.3181	0.8964	9.0424	7.0505	0.5483	0.1725	0.1877	0.768	-0.1139	0.2147	0.1051	0.3716	-0.1832	0.0711	0.0812	0.5112	-0.1139	0.2559	0.069	0.3716	-0.0312	0.2768
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1666.3	1493.5	23.67	19.7056	0.766	7.0886	4.6973	0.8011	0.5359	142.5456	0.3291	1.3626	-0.0036	1.3662	0.0763	20.2885	0.1215	0.3135	-0.2517	0.5653	107.1	37.6228	0.9508	13.0249	10.5382	0.5859	0.0957	0.2861	1.3626	-0.1093	0.1276	0.0905	0.3275	-0.2517	-0.0307	0.052	0.3028	-0.1093	0.1423	0.0732	0.3275	-0.0403	0.2224
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1884.6	1493.1	11.34	12.3592	0.9329	4.291	3.4366	0.5962	0.1845	23.2494	0.0628	0.2824	0.0517	0.2307	0.3353	42.2476	0.0286	0.4025	0.2806	0.1219	48.87	25.5989	0.9372	8.7483	7.3239	0.4303	0.0349	0.1112	0.2824	-0.1374	0.3537	0.054	0.4609	0.0268	-0.01	0.0785	0.2232	-0.1374	0.3593	0.0584	0.4609	0.0268	0.2318
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2066.2	1495.7	29.43	22.2022	0.7503	8.4656	5.1919	0.8141	0.3734	123.9773	0.1244	0.6727	0.1164	0.5563	0.2422	80.4155	0.0544	0.3648	0.0799	0.2849	83.61	36.996	0.7676	14.2662	8.8365	0.8211	0.1679	0.1857	0.6727	-0.1286	0.2793	0.0887	0.4442	-0.0602	0.0541	0.093	0.3258	-0.1286	0.2998	0.097	0.4442	-0.0602	0.3556
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1760.9	1494.5	30.33	22.1245	0.7786	6.9396	6.1979	0.2836	0.2269	77.6031	0.0518	0.4025	0.1172	0.2853	0.2782	95.1282	0.0297	0.3327	0.1604	0.1723	119.43	39.5466	0.9596	12.7696	12	0.2505	0.1203	0.0876	0.4025	-0.1319	0.2917	0.0418	0.4058	0.1056	0.0835	0.0643	0.2578	-0.1319	0.2963	0.0442	0.4058	0.1056	0.255
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1983.1	1494.4	15.3	15.3606	0.8149	6.1567	3.2695	0.8257	0.346	60.5506	0.0676	0.4694	0.1496	0.3198	0.2323	40.6448	0.0303	0.3223	0.1719	0.1504	39.87	27.2358	0.6754	10.2428	5.2861	0.8922	0.1894	0.1526	0.4694	-0.1143	0.2809	0.054	0.4205	0.1719	0.0887	0.0967	0.3362	-0.1143	0.3122	0.0412	0.4205	0.1884	0.3798
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2000.8	1495.9	14.31	14.9011	0.8099	5.6693	3.2471	0.8064	0.4258	68.9838	0.1681	0.8111	0.1241	0.687	0.1218	19.7389	0.0603	0.2431	-0.0607	0.3038	44.46	25.3801	0.8673	9.3866	5.9493	0.7542	0.1319	0.2417	0.8111	-0.1171	0.1754	0.0785	0.3543	-0.0607	-0.0099	0.1057	0.4953	-0.1171	0.2012	0.0731	0.3543	0.049	0.3177
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1993.7	1495.2	17.37	16.8034	0.7731	5.8274	4.5069	0.6546	0.4712	93.3058	0.0954	0.7236	0.2154	0.5082	0.1372	27.1721	0.0408	0.2376	0.0402	0.1974	42.48	27.0374	0.7302	11.4613	5.7139	0.8699	0.2646	0.2116	0.7236	-0.1105	0.1985	0.0706	0.3712	0.0402	0.118	0.1351	0.4607	-0.1105	0.242	0.0529	0.3712	0.1055	0.4036
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2096.2	1497	35.64	26.7773	0.6246	11.2057	4.6769	0.9141	0.4342	172.3901	0.1518	0.741	0.0765	0.6645	0.1816	72.0773	0.0509	0.3439	0.0606	0.2833	119.16	43.9711	0.7745	17.1186	9.1729	0.8675	0.1413	0.225	0.741	-0.142	0.2676	0.0806	0.4525	0.0606	0.0163	0.1005	0.3587	-0.142	0.3043	0.0604	0.4525	0.1042	0.297
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1721.7	1495.4	20.07	16.8076	0.8928	6.0202	4.1678	0.7327	0.646	146.6328	0.27	1.4216	0.1857	1.2359	0.0578	13.1136	0.1017	0.246	-0.2527	0.4986	71.91	32.3003	0.8661	11.5382	8.6569	0.7071	0.1656	0.3403	1.4216	-0.1192	0.1545	0.0972	0.3308	-0.2527	-0.0244	0.073	0.3674	-0.1192	0.1928	0.0628	0.3308	0.0281	0.2783
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1737.9	1495.4	52.92	35.3865	0.5311	14.8089	5.8417	0.9434	0.4824	284.6227	0.1489	0.7722	0.1422	0.63	0.1458	86.0391	0.0596	0.2992	-0.0422	0.3414	129.87	49.2086	0.674	20.3966	8.2507	0.9205	0.2986	0.2025	0.7722	-0.1078	0.1923	0.0701	0.3488	-0.0422	0.1724	0.1218	0.727	-0.1078	0.2242	0.058	0.3488	0.0464	0.4039
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1892.3	1496	18.45	17.4224	0.7638	6.6729	4.0964	0.7895	0.1675	35.5075	0.0462	0.2642	0.067	0.1972	0.3304	70.0521	0.0208	0.3938	0.2552	0.1386	69.66	32.1712	0.8458	11.1523	8.6313	0.6551	0.0436	0.1053	0.2642	-0.1413	0.3616	0.0472	0.4761	0.211	-0.0026	0.0809	0.2262	-0.1413	0.3732	0.049	0.4761	0.211	0.267
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2075.1	1497.1	24.57	19.7654	0.7903	7.4818	4.2662	0.8479	0.3804	105.3738	0.1007	0.628	0.1495	0.4785	0.1968	54.5246	0.0367	0.3056	0.1045	0.2011	59.85	30.7675	0.7945	11.7933	8.4	0.6695	0.1983	0.1831	0.628	-0.1327	0.2635	0.0702	0.4185	0.1045	0.0696	0.1	0.3332	-0.1327	0.3106	0.0458	0.4185	0.1592	0.4111
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1988.2	1496.6	24.03	20.9343	0.689	8.4047	3.4953	0.9185	0.3663	98.1664	0.097	0.6033	0.1815	0.4218	0.2106	56.4523	0.0465	0.329	0.0783	0.2507	55.44	30.5503	0.7465	12.2257	6.779	0.8698	0.1959	0.1766	0.6033	-0.1177	0.2597	0.0611	0.3888	0.0783	0.0668	0.095	0.3133	-0.1177	0.2969	0.0415	0.3888	0.1466	0.428
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2173.8	1495.2	22.68	18.1662	0.8636	6.5136	4.5775	0.7237	0.528	136.2171	0.1658	0.9021	0.1409	0.7612	0.182	46.9464	0.0686	0.36	-0.0052	0.3652	75.06	32.5633	0.8895	12.0985	8.5804	0.6398	0.195	0.265	0.9021	-0.1493	0.2687	0.0994	0.4715	-0.0052	0.0467	0.1335	0.4074	-0.1493	0.3074	0.0857	0.4715	0.08	0.3065
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1689.3	1497.1	21.33	17.2377	0.9021	5.8895	4.7346	0.5849	0.6177	148.8552	0.2863	1.1682	0.1695	0.9987	0.0507	12.217	0.101	0.2353	-0.1628	0.3981	89.1	34.3967	0.9464	11.7934	9.6	0.5664	0.1361	0.3117	1.1682	-0.1002	0.1316	0.086	0.3034	-0.1628	-0.0182	0.0621	0.2668	-0.1002	0.1575	0.0611	0.3034	0.0132	0.2398
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1706.5	1496.6	17.1	15.3903	0.9072	5.1978	4.4077	0.4606	0.2051	39.9876	0.1315	0.548	0.0087	0.5393	0.0961	18.7459	0.0459	0.2045	-0.021	0.2255	86.31	33.6855	0.9558	11.1093	10.0814	0.4144	0.0114	0.1166	0.548	-0.0943	0.1251	0.0452	0.2454	-0.021	-0.0377	0.0271	0.0603	-0.0943	0.1325	0.0419	0.2454	0.0248	0.199
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1899.9	1496.8	10.17	12.5915	0.8061	5.0962	2.8377	0.8398	0.1698	20.3717	0.0443	0.2563	0.0924	0.1638	0.3165	37.9759	0.0184	0.3658	0.2806	0.0853	55.35	27.5352	0.9174	10.0573	7.7091	0.5932	0.0501	0.0943	0.2563	-0.1427	0.3564	0.0419	0.4674	0.2363	0.0213	0.0792	0.2022	-0.1427	0.366	0.0402	0.4674	0.2363	0.1861
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2181.8	1495.5	11.61	13.2537	0.8306	4.671	3.3711	0.6861	0.5092	68.737	0.1392	0.7742	0.2647	0.5095	0.1636	22.0925	0.0466	0.2892	0.0756	0.2136	29.88	21.5202	0.8108	8.2598	5.3407	0.741	0.3092	0.2154	0.7742	-0.0285	0.2115	0.0628	0.3625	0.0756	0.1736	0.1383	0.6347	-0.0285	0.244	0.0503	0.3625	0.1271	0.3837
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2007.7	1498.9	27.9	22.8477	0.6716	9.3291	4.0487	0.9071	0.4181	131.2963	0.1778	0.7343	0.065	0.6693	0.1504	47.2101	0.0698	0.3513	0.0265	0.3248	97.92	37.6935	0.8661	14.4603	9.2879	0.7751	0.0955	0.2381	0.7343	-0.1467	0.226	0.1002	0.4375	0.0022	-0.035	0.0876	0.2394	-0.1467	0.2567	0.0943	0.4375	0.0022	0.2845
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2083.3	1498.8	29.16	21.973	0.759	8.9228	4.0637	0.8885	0.3154	103.4666	0.1182	0.5553	0.0432	0.5121	0.2489	81.6254	0.0433	0.3531	0.1438	0.2093	92.16	37.8099	0.8101	14.3324	9.2995	0.7714	0.0976	0.1766	0.5553	-0.146	0.3111	0.0717	0.4786	0.1438	-0.0047	0.0809	0.2327	-0.146	0.3404	0.0632	0.4786	0.1502	0.3137
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2201.1	1498.7	17.91	16.1463	0.8633	6.1854	3.7905	0.7673	0.1894	38.075	0.067	0.3482	0.0431	0.3051	0.2602	52.2918	0.0287	0.3229	0.1724	0.1505	69.93	30.9247	0.9189	11.2501	8.1419	0.6833	0.0288	0.1183	0.3482	-0.1355	0.3099	0.0419	0.4224	0.1724	-0.0267	0.0727	0.2118	-0.1355	0.3271	0.0305	0.4224	0.2426	0.2525
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1972	1499.3	34.92	27.7713	0.569	10.4838	5.2133	0.9117	0.1103	43.0086	0.0352	0.2089	-0.0168	0.2258	0.3423	133.4977	0.0199	0.4028	0.2743	0.1285	114.84	41.1032	0.8542	14.6503	10.0502	0.755	0.0296	0.0796	0.2089	-0.1446	0.3552	0.04	0.4574	0.1633	-0.0058	0.0668	0.1787	-0.1446	0.3608	0.045	0.4574	0.1633	0.3026
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1749.7	1497.8	9.99	14.4858	0.5983	5.5308	2.9118	0.8136	0.2602	30.6984	0.0478	0.4033	0.0949	0.3084	0.2131	25.1484	0.0355	0.278	0.112	0.166	66.6	31.009	0.8704	10.9556	8.4162	0.6954	0.1975	0.0782	0.4115	-0.0044	0.249	0.0473	0.3559	0.0877	0.1857	0.0772	0.4115	-0.0044	0.2558	0.0461	0.3559	0.0877	0.1531
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1857.7	1501	44.46	28.6876	0.6789	11.0565	5.8044	0.8176	0.6069	302.2404	0.1762	1.0488	0.2512	0.7976	0.1339	66.6601	0.0552	0.2939	-0.0686	0.3625	116.46	42.6521	0.8045	14.4412	11.5738	0.4442	0.2784	0.297	1.0488	-0.1217	0.1991	0.0961	0.3793	-0.0686	0.0743	0.1226	0.4486	-0.1217	0.2395	0.0938	0.3793	-0.0215	0.3763
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1914.2	1499.8	30.6	25.8191	0.5768	10.9087	3.4831	0.9524	0.4642	158.768	0.1447	0.7484	0.1243	0.624	0.2041	69.7991	0.0556	0.3521	0.1002	0.2519	115.56	41.2175	0.8548	14.6982	9.3963	0.743	0.1587	0.2459	0.7484	-0.1425	0.296	0.0906	0.4661	0.0555	0.0482	0.1696	0.6877	-0.1425	0.3293	0.0768	0.4661	0.0555	0.2611
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1778.3	1500.6	43.11	25.7878	0.8146	9.1907	6.3	0.7149	0.4991	242.56	0.1328	0.8312	0.2314	0.5998	0.1884	91.5663	0.0598	0.3235	0.0493	0.2743	111.78	40.9389	0.8381	14.029	11.4138	0.4399	0.2894	0.2115	0.8312	-0.0747	0.2418	0.0911	0.4215	-0.1041	0.156	0.1272	0.6145	-0.0747	0.2757	0.0913	0.4215	-0.1041	0.3887
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2028.9	1501.6	18.54	15.6244	0.9544	5.4581	4.3609	0.5612	0.3997	83.1359	0.0979	0.5858	0.1699	0.4159	0.1907	39.666	0.0386	0.2939	0.1134	0.1804	60.39	29.991	0.8437	10.5132	6.8709	0.7598	0.136	0.1963	0.5858	-0.1189	0.2795	0.0812	0.4272	0.0487	0.0183	0.0807	0.3962	-0.1189	0.3191	0.0615	0.4272	0.0487	0.3007
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2183.7	1501.2	23.31	19.601	0.7624	7.4236	4.5351	0.8065	0.467	121.4267	0.086	0.6713	0.1528	0.5185	0.1539	40.0127	0.0384	0.2381	0.0407	0.1974	55.08	29.8034	0.7792	11.1602	6.5188	0.8221	0.2754	0.1902	0.6713	-0.1082	0.211	0.0648	0.3875	0.0407	0.135	0.103	0.3907	-0.1082	0.2528	0.0452	0.3875	0.1597	0.4159
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1737.8	1504	52.02	29.7427	0.739	10.0899	7.5056	0.7144	0.516	300.8097	0.1047	0.7589	0.2252	0.5337	0.1551	90.4238	0.0452	0.2801	0.0312	0.2489	112.5	41.0173	0.8403	14.2586	10.8036	0.6926	0.3327	0.2253	0.7589	-0.1313	0.1932	0.0701	0.3875	0.0312	0.1733	0.1754	0.5599	-0.1313	0.2264	0.0711	0.3875	0.0497	0.4633
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1767.2	1502.1	28.71	23.9838	0.6272	9.978	4.0495	0.9254	0.5719	188.73	0.1182	0.8018	0.3025	0.4993	0.1568	51.7322	0.0448	0.2533	0.0529	0.2004	83.34	36.4195	0.7896	14.1799	7.4981	0.841	0.34	0.2224	0.8018	-0.0146	0.215	0.0746	0.3644	0.0529	0.2128	0.1525	0.6775	-0.0146	0.247	0.068	0.3644	0.0584	0.3495
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1727.1	1502.1	19.71	17.7781	0.7837	6.972	3.7724	0.862	0.5897	132.6768	0.234	1.1966	0.1174	1.0791	0.0896	20.1646	0.0808	0.2472	-0.1444	0.3916	64.35	33.1863	0.7342	12.1113	7.8838	0.7727	0.1833	0.3146	1.1966	-0.1221	0.1757	0.0876	0.3493	-0.1444	-0.0015	0.099	0.395	-0.1221	0.2148	0.0574	0.3493	0.0159	0.3056
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1981.3	1503.2	14.31	14.6091	0.8426	5.3422	3.7277	0.676	0.1479	23.6628	0.0494	0.2714	0.058	0.2134	0.3218	51.491	0.0237	0.3833	0.2633	0.12	47.07	27.3438	0.7911	9.5821	5.9882	0.7814	0.0443	0.0995	0.2714	-0.139	0.3606	0.0485	0.4551	0.2504	-0.0007	0.0803	0.1994	-0.139	0.3775	0.0469	0.4551	0.2504	0.296
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1993.9	1503.7	17.19	16.4383	0.7994	6.4288	3.3635	0.8366	0.1474	28.8996	0.0597	0.2765	0.0118	0.2647	0.2898	56.8041	0.0242	0.3575	0.2319	0.1256	57.42	29.3508	0.8376	10.7555	7.1908	0.7547	0.0504	0.0969	0.2765	-0.133	0.3162	0.0321	0.4085	0.2319	0.0079	0.0774	0.2148	-0.133	0.3278	0.0281	0.4085	0.2555	0.2995
